matcher,P,R,Res,Cal,P_bin,R_bin,Res_bin,Cal_bin,"('P_bin', 'R_bin')","('P_bin', 'Res_bin')","('P_bin', 'Cal_bin')","('R_bin', 'Res_bin')","('R_bin', 'Cal_bin')","('Res_bin', 'Cal_bin')","('P_bin', 'R_bin', 'Res_bin')","('P_bin', 'R_bin', 'Cal_bin')","('P_bin', 'Res_bin', 'Cal_bin')","('R_bin', 'Res_bin', 'Cal_bin')","('P_bin', 'R_bin', 'Res_bin', 'Cal_bin')"
31_0013,0.4444444444444444,0.18461538461538463,-0.39473684210526316,0.4270370370370371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_0014,0.46153846153846156,0.18461538461538463,-0.3611111111111111,0.40884615384615397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_0015,0.48,0.18461538461538463,-0.3235294117647059,0.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_0016,0.4583333333333333,0.16923076923076924,-0.36363636363636365,0.40958333333333324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_0017,0.43478260869565216,0.15384615384615385,-0.40625,0.4317391304347828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_0018,0.4090909090909091,0.13846153846153847,-0.45161290322580644,0.4559090909090911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_0019,0.38095238095238093,0.12307692307692308,-0.5,0.4823809523809526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_0020,0.35,0.1076923076923077,-0.5517241379310345,0.5115000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_0021,0.3684210526315789,0.1076923076923077,-0.5185185185185185,0.49105263157894735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_0022,0.3333333333333333,0.09230769230769231,-0.5769230769230769,0.5238888888888888,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_0023,0.35294117647058826,0.09230769230769231,-0.5416666666666666,0.5017647058823529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_0024,0.375,0.09230769230769231,-0.5,0.47687499999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_0025,0.3333333333333333,0.07692307692307693,-0.5714285714285714,0.5153333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_0026,0.35714285714285715,0.07692307692307693,-0.5263157894736842,0.4878571428571428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_0027,0.38461538461538464,0.07692307692307693,-0.47058823529411764,0.4561538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_0028,0.4166666666666667,0.07692307692307693,-0.4,0.41916666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_0029,0.45454545454545453,0.07692307692307693,-0.3076923076923077,0.37545454545454543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_0030,0.5,0.07692307692307693,-0.18181818181818182,0.32300000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_0031,0.5555555555555556,0.07692307692307693,0.0,0.25888888888888884,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_0032,0.625,0.07692307692307693,0.2857142857142857,0.17875000000000008,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_0033,0.7142857142857143,0.07692307692307693,0.8,0.07571428571428573,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
31_0034,0.6666666666666666,0.06153846153846154,0.75,0.1050000000000002,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
31_0035,0.6,0.046153846153846156,0.6666666666666666,0.15000000000000002,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32,0.2222222222222222,0.24615384615384617,0.638095238095238,0.8777777777777779,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0000,0.2028985507246377,0.2153846153846154,0.7231833910034602,0.9072463768115946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0001,0.21739130434782608,0.23076923076923078,0.688663282571912,0.8913043478260875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0002,0.2318840579710145,0.24615384615384617,0.6891891891891891,0.8173913043478261,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0003,0.2318840579710145,0.24615384615384617,0.6912751677852349,0.8159420289855076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0004,0.2318840579710145,0.24615384615384617,0.6912751677852349,0.8159420289855076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0005,0.23529411764705882,0.24615384615384617,0.684931506849315,0.8147058823529414,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0006,0.23880597014925373,0.24615384615384617,0.6912280701754386,0.8126865671641792,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0007,0.24242424242424243,0.24615384615384617,0.697841726618705,0.8106060606060606,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0008,0.24615384615384617,0.24615384615384617,0.6911764705882353,0.8092307692307694,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0009,0.25,0.24615384615384617,0.6842105263157895,0.8078125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0010,0.25396825396825395,0.24615384615384617,0.6911196911196911,0.8055555555555556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0011,0.25806451612903225,0.24615384615384617,0.6837944664031621,0.8040322580645163,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0012,0.26229508196721313,0.24615384615384617,0.6761133603238867,0.8024590163934426,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0013,0.26666666666666666,0.24615384615384617,0.6680497925311203,0.8008333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0014,0.2711864406779661,0.24615384615384617,0.6595744680851063,0.7991525423728814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0015,0.27586206896551724,0.24615384615384617,0.6506550218340611,0.7974137931034481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0016,0.2807017543859649,0.24615384615384617,0.6412556053811659,0.7956140350877192,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0017,0.2857142857142857,0.24615384615384617,0.631336405529954,0.7937500000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0018,0.2909090909090909,0.24615384615384617,0.6208530805687204,0.7918181818181819,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0019,0.2962962962962963,0.24615384615384617,0.6097560975609756,0.7898148148148147,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0020,0.3018867924528302,0.24615384615384617,0.5979899497487438,0.7877358490566038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0021,0.3076923076923077,0.24615384615384617,0.5854922279792746,0.7855769230769232,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0022,0.3137254901960784,0.24615384615384617,0.5913978494623656,0.7823529411764705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0023,0.3137254901960784,0.24615384615384617,0.5913978494623656,0.7823529411764705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0024,0.32,0.24615384615384617,0.5777777777777777,0.78,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0025,0.32653061224489793,0.24615384615384617,0.5632183908045977,0.7775510204081633,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0026,0.3333333333333333,0.24615384615384617,0.5476190476190477,0.7750000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0027,0.3404255319148936,0.24615384615384617,0.5308641975308642,0.7723404255319148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0028,0.34782608695652173,0.24615384615384617,0.5128205128205128,0.7695652173913043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0029,0.35555555555555557,0.24615384615384617,0.49333333333333335,0.7666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0030,0.36363636363636365,0.24615384615384617,0.4722222222222222,0.7636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0031,0.37209302325581395,0.24615384615384617,0.4492753623188406,0.7604651162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0032,0.38095238095238093,0.24615384615384617,0.42424242424242425,0.7571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0033,0.3902439024390244,0.24615384615384617,0.3968253968253968,0.7536585365853657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0034,0.4,0.24615384615384617,0.36666666666666664,0.7499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0035,0.41025641025641024,0.24615384615384617,0.3333333333333333,0.7461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0036,0.42105263157894735,0.24615384615384617,0.2962962962962963,0.7421052631578946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0037,0.40540540540540543,0.23076923076923078,0.32989690721649484,0.7635135135135132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0038,0.4166666666666667,0.23076923076923078,0.2896174863387978,0.7597222222222217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0039,0.42857142857142855,0.23076923076923078,0.2441860465116279,0.7557142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0040,0.4411764705882353,0.23076923076923078,0.19254658385093168,0.7514705882352939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0041,0.45454545454545453,0.23076923076923078,0.13333333333333333,0.7469696969696968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0042,0.4375,0.2153846153846154,0.2116788321167883,0.7734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0043,0.45161290322580644,0.2153846153846154,0.14285714285714285,0.7693548387096771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0044,0.4666666666666667,0.2153846153846154,0.06086956521739131,0.7649999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0045,0.4482758620689655,0.2,0.13131313131313133,0.7931034482758619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0046,0.42857142857142855,0.18461538461538463,0.0967741935483871,0.8214285714285712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0047,0.4074074074074074,0.16923076923076924,0.05747126436781609,0.8518518518518516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0048,0.38461538461538464,0.15384615384615385,0.012345679012345678,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0049,0.36,0.13846153846153847,-0.04,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0050,0.3333333333333333,0.12307692307692308,-0.10144927536231885,0.9583333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0051,0.30434782608695654,0.1076923076923077,-0.1746031746031746,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0052,0.3181818181818182,0.1076923076923077,-0.32142857142857145,1.009090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0053,0.3333333333333333,0.1076923076923077,-0.2830188679245283,1.0095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0054,0.35,0.1076923076923077,-0.17391304347826086,0.6099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0055,0.3684210526315789,0.1076923076923077,-0.2857142857142857,0.594736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0056,0.3888888888888889,0.1076923076923077,-0.23076923076923078,0.5722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0057,0.4117647058823529,0.1076923076923077,-0.16666666666666666,0.5470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0058,0.4375,0.1076923076923077,-0.09090909090909091,0.51875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0059,0.4666666666666667,0.1076923076923077,0.0,0.4866666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0060,0.5,0.1076923076923077,0.1111111111111111,0.4500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0061,0.5384615384615384,0.1076923076923077,0.25,0.4076923076923079,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0062,0.5833333333333334,0.1076923076923077,0.42857142857142855,0.3583333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0063,0.6363636363636364,0.1076923076923077,0.6666666666666666,0.30000000000000004,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_0064,0.7,0.1076923076923077,1.0,0.2300000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32_0065,0.7777777777777778,0.1076923076923077,1.0,0.15555555555555556,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32_0066,0.75,0.09230769230769231,1.0,0.17500000000000004,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32_0067,0.7142857142857143,0.07692307692307693,1.0,0.20000000000000007,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32_0068,0.8333333333333334,0.07692307692307693,1.0,0.08333333333333326,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32_0069,0.8,0.06153846153846154,1.0,0.09999999999999998,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33,0.9696969696969697,0.49230769230769234,-0.25,-0.1381818181818184,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33_0000,1.0,0.36923076923076925,0.0,-0.14208333333333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33_0001,1.0,0.35384615384615387,0.0,-0.14608695652173898,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33_0002,1.0,0.35384615384615387,0.0,-0.15695652173913022,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33_0003,1.0,0.35384615384615387,0.0,-0.1630434782608695,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33_0004,1.0,0.36923076923076925,0.0,-0.1625000000000001,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33_0005,1.0,0.36923076923076925,0.0,-0.1625000000000001,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33_0006,1.0,0.36923076923076925,0.0,-0.1625000000000001,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33_0007,0.9583333333333334,0.35384615384615387,-1.0,-0.12083333333333346,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0008,0.9583333333333334,0.35384615384615387,-1.0,-0.12291666666666679,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0009,0.9583333333333334,0.35384615384615387,-1.0,-0.14166666666666683,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0010,0.9583333333333334,0.35384615384615387,-1.0,-0.14791666666666692,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0011,0.9583333333333334,0.35384615384615387,-1.0,-0.14791666666666692,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0012,0.9583333333333334,0.35384615384615387,-1.0,-0.14791666666666692,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0013,0.9583333333333334,0.35384615384615387,-1.0,-0.14791666666666692,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0014,0.9583333333333334,0.35384615384615387,-1.0,-0.14791666666666692,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0015,0.9583333333333334,0.35384615384615387,-1.0,-0.14791666666666692,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0016,0.9583333333333334,0.35384615384615387,-1.0,-0.14791666666666692,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0017,0.9565217391304348,0.3384615384615385,-1.0,-0.14130434782608714,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0018,0.9565217391304348,0.3384615384615385,-1.0,-0.14130434782608714,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0019,0.9545454545454546,0.3230769230769231,-1.0,-0.1409090909090912,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0020,0.9523809523809523,0.3076923076923077,-1.0,-0.14047619047619053,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0021,0.95,0.2923076923076923,-1.0,-0.14,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0022,0.9473684210526315,0.27692307692307694,-1.0,-0.1394736842105263,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0023,0.9444444444444444,0.26153846153846155,-1.0,-0.13888888888888884,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0024,0.9411764705882353,0.24615384615384617,-1.0,-0.13823529411764712,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0025,0.9375,0.23076923076923078,-1.0,-0.13749999999999996,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0026,0.9333333333333333,0.2153846153846154,-1.0,-0.13666666666666671,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0027,0.9285714285714286,0.2,-1.0,-0.1357142857142858,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0028,0.9230769230769231,0.18461538461538463,-1.0,-0.1346153846153847,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0029,0.9166666666666666,0.16923076923076924,-1.0,-0.1333333333333333,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0030,0.9090909090909091,0.15384615384615385,-1.0,-0.13181818181818172,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0031,0.9,0.13846153846153847,-1.0,-0.13,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0032,0.8888888888888888,0.12307692307692308,-1.0,-0.12777777777777766,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0033,0.8888888888888888,0.12307692307692308,-1.0,-0.12777777777777766,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0034,0.875,0.1076923076923077,-1.0,-0.10624999999999996,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0035,0.8571428571428571,0.09230769230769231,-1.0,-0.09999999999999987,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0036,0.8333333333333334,0.07692307692307693,-1.0,-0.09166666666666679,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33_0037,0.8,0.06153846153846154,-1.0,-0.08000000000000007,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
34,1.0,0.1076923076923077,0.0,-0.6357142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34_0000,1.0,0.07692307692307693,0.0,-0.5900000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34_0001,1.0,0.07692307692307693,0.0,-0.6699999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34_0002,1.0,0.07692307692307693,0.0,-0.6699999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34_0003,1.0,0.06153846153846154,0.0,-0.825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.7916666666666666,0.2923076923076923,0.03571428571428571,0.1416666666666666,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35_0000,0.782608695652174,0.27692307692307694,0.0,0.14782608695652177,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
